ID	Responder1	Responder2	Responder3	Responder4	NonResponder1	NonResponder2	NonResponder3	NonResponder4
ARRDC5	1.57147976375	2.87842026375	-1.31962163625	-0.62857871625	-1.12577063625	-1.00731807625	-0.15640740625	-0.21220355625
KCNS1	1.8509798475	3.6050860475	-1.4889998025	-0.7968978525	-1.2925138125	-1.1759633525	-0.3231110225	-0.3785800525
B4GALT1	-0.6420063925	-1.1727576225	-0.2543220425	-0.6164417225	1.5366554275	0.8461313275	0.7091679275	-0.4064269025
CLEC4F	1.306114771625	2.526645271625	-0.567577318375	0.261597671625	-1.380902228375	-1.287606188375	-0.400249910375	-0.458022069375
ZNF597	1.56392707875	2.76600487875	-1.31231416125	-0.61777222125	-1.10304222125	-1.02987682125	-0.08865464125	-0.17827189125
C11orf40	1.5614083675	2.7659380675	-1.3107277725	-0.6173650625	-1.1034380825	-1.0315453325	-0.0853545025	-0.1789156825
PLXDC2	-0.00539212499999997	-1.888936025	-1.600186825	-2.860616625	1.957676375	1.182942875	1.314587575	1.899924775
SLCO5A1	1.313397015	2.583628315	-0.406522685	-0.823935385	-1.326094515	-0.677890665	-0.254868395	-0.407713685
TMED6	5.81001887875	1.50835837875	-0.14333445125	-0.45821291125	-2.42881062125	-2.29364682125	-1.54062512125	-0.45374733125
EGFLAM	2.9429291625	1.2265028625	-2.7587223375	-2.1190167375	1.3862866625	0.3251051285	0.1675361965	-1.1706209375
DKFZP686I15217	1.22728266025	2.57295386025	-0.14963901975	-0.80780589975	-1.28622903975	-0.48693168775	-0.51325119175	-0.55637968175
DISP1	0.193047234	0.041665268	-1.317560492	-1.384293392	0.292000004	0.263943382	0.439842888	1.471355108
VWA5B2	2.05266905	1.85260155	-1.33883905	1.45636275	-0.63989545	-1.08923245	-1.28168203	-1.01198437
DA142060	-0.66166190125	0.74639624875	-1.16732630125	-0.79234490125	0.03473729875	0.57400149875	0.67847079875	0.58772725875
CR1L	1.4948179825	3.0051829825	-1.2172963675	-0.5782716375	-1.1661145775	-1.0088646175	-0.2271325675	-0.3023211975
ATG10	-0.4040396225	0.9676835675	-0.3191077725	-0.6666224025	-0.2128989725	1.3427140675	-0.2630240925	-0.4447047725
LDB1	-1.8448213025	0.0936771624999999	0.5792509275	-0.7797583325	0.3330227175	1.4633069975	-0.1243552025	0.2796770325
SDS	0.4692190375	1.7622845375	-0.7623359625	-1.0667263625	1.5739897375	-2.3557159625	1.5470336375	-1.1677486625
C7orf62	1.50216022	3.07019722	-1.25514498	-0.61176622	-1.17977748	-1.01153124	-0.20967806	-0.30445946
H1FX	-0.569157835	-1.177975415	-0.997616055	-1.224748855	0.924387685	1.557578785	0.112430805	1.375100885
SPATA17	0.435633475	1.938977505	-1.601289895	-1.719031495	0.929881865	1.855010805	-1.283732595	-0.555449665
ZDHHC18	-2.44445999375	0.90357290625	0.32165753625	-0.74393569375	1.48586210625	0.02483307625	-0.09078609375	0.54325615625
MURC	1.5569418625	2.9430988625	-1.3104110975	-0.6307302675	-1.1425300775	-1.0065437375	-0.1720205375	-0.2378050075
DNAJC27	-0.1721394075	1.1803353125	0.8099534125	0.4089753625	-0.3424937675	-0.4779660675	-0.6492536075	-0.7574112375
NPTX2	0.7272348885	1.1462626925	2.1080084725	0.6359682565	1.0044441725	-0.1148099275	-2.7104749275	-2.7966336275
KRT33B	1.53836154	2.85464524	-1.35121916	-0.66158723	-1.15996646	-1.03925276	0.06638764	-0.24736881
OR2A7	0.9240789625	2.2257537625	1.1231241625	-0.5451893675	-1.7733550375	-1.3716669375	0.2762312925	-0.8589768375
PPAP2C	-0.77116482125	0.46283012875	1.17147832875	0.78454499875	-2.17849872125	-1.34398072125	0.31034522875	1.56444557875
C12orf42	1.4184423725	3.8659754725	-1.4753745775	-0.7766460175	-1.2588156275	-1.1781514875	-0.2621310975	-0.3332990375
GUCY2D	1.43672751425	2.78351311425	-1.38097478575	-0.71730708575	-1.24644232575	-0.30352735975	-0.23109913575	-0.34088993575
SCML2	0.4422088375	1.7739477375	-2.1902231625	-1.5603193625	0.6090298375	1.2779060375	-1.2760166625	0.9234667375
AK093055	1.42517324625	2.74665204625	-1.23291212375	-0.01626545375	-1.19407375375	-1.06204705375	-0.30868440575	-0.35784250175
RBPJL	1.362607875	2.640456075	-1.334049325	-0.494475955	-1.288708825	-1.186042925	-0.340314495	0.640527575
CD109	1.33263972175	-1.14823671625	-5.26575941625	-4.62288401625	2.25677111375	1.38745024575	2.67098288375	3.38903618375
RFK	1.156051225	0.494955125	1.038275325	0.980324325	-0.502181475	-1.315127775	-0.169461675	-1.682835075
FLJ45671	-1.68150135875	-0.20006990875	-0.36705780875	-1.16385269875	-0.41888714875	0.32046224125	0.74784044125	2.76306624125
SAPS1	3.3629306125	-0.7465855875	-1.8138167875	6.6596952125	-0.9380729035	-2.7320200875	-2.7392985875	-1.0528318715
FAM71A	1.49618728	2.98214348	-1.21088738	-0.57071489	-1.16089482	-1.00802368	-0.22915692	-0.29865307
FAM164C	0.0174579675	1.5139388875	1.7508711875	0.5072340875	0.1611576075	-0.4659090125	-1.7062325125	-1.7785182125
ESYT1	-0.62208994375	-2.16725304375	0.39289563325	-0.27067667375	1.10632795625	0.68359845625	0.31750147925	0.55969613625
OVCH2	1.4947295575	3.0353603575	-1.2282132425	-0.5892133025	-1.1734442025	-1.0111965425	-0.2217115625	-0.3063110625
GPR75	1.23107709125	2.79720009125	-0.21306193875	-0.03230536875	-1.44728430875	-1.28012670875	-0.48090327875	-0.57459557875
BPIL3	1.37315221125	2.92381281125	-1.40758801875	-0.75822593875	-1.31525374875	-1.14967348875	0.76779861125	-0.43402243875
FAM129C	1.27089745625	3.32252795625	-1.23052354375	-0.77387947375	-1.37192529375	-0.88552278375	0.16715389625	-0.49872821375
AADAT	-1.7800557825	-0.2779548075	1.2742040175	1.6696584175	-0.5673491825	-0.7502515225	-0.1403405575	0.5720894175
C1orf223	0.93726245875	2.43559545875	0.38603872875	0.59408755875	-1.75814304125	-0.94449954125	-0.78271728125	-0.86762434125
ANKRD33B	1.40045226	2.89273226	-1.42986194	-0.76477992	-1.29688964	-0.07653654	-0.322254533	-0.402861947
PLEKHH1	0.3955410625	1.8494194625	1.5245574625	1.2671540625	-0.1467801375	-2.1539436375	-1.3294006375	-1.4065476375
PLK5P	1.479118915	2.867495515	-0.767076415	-0.708597105	-1.220888085	-1.084415385	-0.249533105	-0.316104335
C8orf46	1.56470300625	2.91413640625	-1.31550884375	-0.63065624375	-1.13520719375	-1.00678109375	-0.16485309375	-0.22583294375
ANKRD44	1.32814671125	3.10617911125	-1.28925198875	-1.21151416875	0.45531491125	-0.64863174875	-0.83592002875	-0.90432279875
PXMP2	0.7782397175	0.6709823475	0.5376171975	0.4262757175	-1.1920046425	-1.9269728425	0.0844545275	0.6214079775
C1orf156	0.48067093125	0.56424236125	-0.56212999875	-0.86294269875	0.02492523025	1.04835320125	-0.73314139875	0.04002237225
SFTA2	0.06887278	1.2829636	1.4980749	0.9701274	-0.20806518	-0.882543	-1.0357386	-1.6936919
BPIL2	1.38476983375	2.59495493375	-1.51887666625	-0.81904946625	-1.30087003625	0.35200753375	-0.31637964125	-0.37655649125
OR8U1	1.0213865625	2.2189163625	0.6287517125	0.7481526625	-1.6553059375	-1.5757437375	-0.6568069875	-0.7293506375
OR4B1	1.4652419975	2.8431152975	-1.4191264025	-0.0737704625	-1.2061199525	-1.1308230725	-0.1984290425	-0.2800883625
OXER1	1.8916870875	2.1410590875	0.7982135875	1.5954252875	-0.5425304125	-0.2596348125	-1.7063325125	-3.9178873125
ZSWIM6	0.38360071875	-0.09197092525	0.75190877875	1.23796031875	-0.62783288125	-1.50068758125	-0.22394419125	0.07096576275
RRM2	-2.585720545	1.289102555	1.067127705	0.637993355	0.255954265	-0.091887955	-0.452803615	-0.119765765
C20orf96	0.15009714	0.26411891	1.09877897	2.39860657	-0.4174006	-1.24540833	-1.02013943	-1.22865323
MYL6B	-0.6537232375	1.4331111925	-1.0126967475	-0.1411252015	0.3384108525	-0.0182824135	-0.2439479775	0.2982535325
BG250529	-1.69904903625	-0.32054763625	-0.08215433625	-0.48071438625	0.58440536375	0.83482020375	0.51746266375	0.64577716375
PDE3B	1.2130393975	0.6276164075	1.7060108575	1.4816436575	-0.2232427425	-0.0557684925	-2.5030336425	-2.2462654425
ZNF880	2.4269549875	3.1495645875	-1.5034120125	-1.3456442425	-0.7191846425	-1.3803498825	0.5197073875	-1.1476361825
ZNF423	0.23826123	1.6980152	1.2950735	0.8846116	-2.2987742	0.42407657	-0.6872902	-1.5539737
C6orf225	2.00880832375	2.66057852375	-1.50823092625	-0.86696027625	0.14582848375	-1.30951617625	-0.53280330025	-0.59770465225
CDRT15P	1.49526823625	3.01666963625	-1.22165596375	-0.58228027375	-1.16929926375	-1.01090443375	-0.22395908375	-0.30383885375
PDE6H	1.2425471575	4.7882596575	-1.4756549425	-0.8362344525	-1.4228643425	-1.2636827425	-0.4756521025	-0.5567182325
GPR150	0.72628665625	2.09171031625	-1.40121388375	-2.46524738375	-0.06316113375	0.55304311625	0.00857377625	0.55000853625
RND2	0.4879965875	1.9946536875	-2.2385354125	-1.5958705125	-0.6833186125	0.7368721875	-0.8840389125	2.1822409875
OR51Q1	1.50871811375	3.06558861375	-1.26378714625	-0.61673486625	-1.17835178625	-1.01216778625	-0.20398890625	-0.29927623625
DPYSL4	-0.01993573525	0.30198608875	-1.30274784125	-0.99728404125	-0.40171254125	0.06525885275	0.99083265875	1.36360255875
TESSP2	1.51600172625	3.05613142625	-1.27344037375	-0.62184383375	-1.17504550375	-1.01122667375	-0.19888545375	-0.29169131375
GRAP	1.59334982175	2.56711182175	0.29931542175	-0.39763263825	-1.51947547825	-1.39204553825	-0.53494219225	-0.61568121825
CDC10L	-0.06065505125	0.37251145375	1.04996590375	1.08075050375	-0.77677959625	-0.90323822625	-0.49509184625	-0.26746314125
SEPSECS	0.113742365	1.569052685	-0.124798285	-0.648622975	-0.833427415	-0.466288545	-1.657981415	2.048323585
TRNP1	-1.05685511125	-0.37492266125	-2.51026335125	-2.91943495125	0.20081481875	-0.85549584125	4.40593374875	3.11022334875
HIST1H2AA	1.1164483375	2.4436420375	-1.2292237625	-0.8891649825	-0.7311845425	-0.5543451925	-0.5675669325	0.4113950375
IQGAP3	-1.418220145	-2.064500945	0.895751855	1.186001655	-0.268914345	0.0845001949999999	0.527257315	1.058124415
AK096324	0.7363627975	2.0581123975	-0.2490283825	-0.5749308425	-1.1685688025	-0.5367004225	-0.5611721825	0.2959254375
NCRNA00083	1.5023756275	2.8582753275	-1.1785855225	-0.5345330125	-1.1315293225	-0.9975504725	-0.2369518225	-0.2815008025
MRPS30	-0.8636767125	-0.8580634125	-0.2721864535	-0.5491182125	1.0878722875	0.9389121875	-0.2462555715	0.7625158875
CYTH4	1.8458329625	3.2233592625	-0.8662336375	-0.4524458375	1.2462751625	-2.6765950375	0.5900513625	-2.9102442375
TMUB1	0.0632951295	0.9760048225	0.1001737155	0.8625848225	-0.7401735775	-1.1644851775	-0.5037219775	0.4063222425
OR9K2	1.4957151975	3.0046920975	-1.2180094025	-0.5778726825	-1.1668366725	-1.0108065025	-0.2248129125	-0.3020691225
DEFB121	0.36715191175	1.80421324875	-1.67764025125	-1.60951165125	-0.27554545125	0.35444658575	0.55647199875	0.48041360875
PPM1M	-0.25729382375	1.03348007625	0.06307351625	-1.34428322375	0.29443776625	0.20165383625	0.64553867625	-0.63660682375
C19orf76	1.49949702	3.06121872	-1.24542278	-0.6038131	-1.17919915	-1.01344054	-0.21230023	-0.30653994
OVGP1	0.7704049875	3.1071954875	2.5037222875	3.9926634875	-3.0820006125	-2.9323381125	-2.1421212125	-2.2175263125
TBC1D2	-1.075226725	-3.630538825	-0.493846825	-0.010641055	0.610129405	0.997982075	2.290778675	1.311363275
ACTL6B	-0.00687378	1.54229763	0.23128731	-0.35190267	0.19933588	-0.11326616	-0.55607957	-0.94479864
FAM57A	-0.6051894075	-2.8656912075	0.1855925925	0.3877238655	0.7395343225	0.9354066225	0.2989649195	0.9236582925
DNAJC2	-0.51383114	0.5466943	0.51086234	1.3092461	-0.7450676	-1.0455313	-0.62626124	0.56388854
CASKIN1	0.450651305	1.475505505	-0.632935415	-1.072675595	-0.267043961	0.593719605	-0.431854615	-0.115366829
OR2M3	1.301897723	2.826029023	-0.133848977	-0.450518441	-1.392063927	-1.230947777	-0.414679837	-0.505867787
LIMD1	0.12154472625	1.12529026625	1.13600626625	1.33167156625	-1.00699533375	-1.12319766375	-0.79975283375	-0.78456699375
SCARNA6	0.7102544375	1.8440292375	0.3979632875	0.8243539375	-1.2143623625	-0.6594474625	-0.4797728125	-1.4230182625
C9orf128	0.60943046625	1.90968006625	1.16001766625	1.62945426625	-2.09008673375	-0.92498473375	-1.11875516375	-1.17475583375
CBX6	0.636743079	1.72616962	-1.82935478	-3.01002838	-0.53302148	1.24986982	0.582239161	1.17738296
HCG4P6	1.327366608375	2.689670308375	-0.213556521625	-0.342351191625	-1.368187691625	-1.242829091625	-0.389733068625	-0.460379351625
TAF4B	0.76904936875	2.72603236875	-0.60586958125	0.02245063375	0.28860586875	-0.20932989625	-1.60436273125	-1.38657603125
SLMAP	0.62969768125	0.56537378125	1.14061153125	1.19186863125	-1.09398516875	-0.79359066875	-0.73948251875	-0.90049326875
CSNK1A1L	-1.24400261875	0.90591408125	0.36709571125	0.31514525925	-0.44441007875	0.27597070325	-0.60557436875	0.42986131125
RNF123	-1.3907273775	-0.8164103775	0.6794807425	0.1701147025	-0.0634096175	0.4139525425	0.4681083625	0.5388910225
PCDHB10	-1.193046075	0.089885769	1.148667865	0.238598881	1.224077725	1.644472225	-2.750883475	-0.401772915
MAP3K13	-0.65861797425	0.61304806575	0.94376372575	0.31404255575	0.36225317975	0.18565749575	-0.72932527425	-1.03082177425
ZNF518A	-0.5835003975	0.1367893125	1.1914992625	1.2137036625	-0.2664895145	-0.7472457975	-0.3283915605	-0.6163649675
ITPRIPL2	0.4263974525	-1.6465582075	0.1495543765	0.0468560525	0.9554396925	-0.3215826675	0.3283706925	0.0615226085
POU2F2	-0.6250142445	2.2614336155	-0.7061003845	-0.5396098445	-0.1406382885	0.1079207155	-0.1559900605	-0.2020015085
C1orf228	1.00341326875	3.38558616875	-1.08085338125	-1.07269803125	-1.66118943125	-0.46165792125	0.68249706875	-0.79509774125
DDX55	-1.37267406875	1.13515703125	0.16510766925	0.27901453125	0.46481223125	-0.19308381875	-0.67136196875	0.19302839325
PANX3	0.38143748125	1.92799203125	-0.72542646875	-1.70896276875	-1.00570516875	0.19540948125	1.38423223125	-0.44897681875
SMAGP	-1.66378961	-1.77035651	0.90588103	0.95915233	-0.76860891	0.00437841999999999	1.53932249	0.79402076
C17orf100	0.14133704125	2.39026174125	1.03099024125	0.41999781125	-1.54681195875	-0.68206485875	-0.08870255875	-1.66500745875
DKFZp686O24166	0.5111358725	2.3690960525	0.5468147325	1.4903228525	-2.0756331475	-1.6876365475	-0.7534796475	-0.4006201675
FLJ35816	0.7428784825	2.2960568825	0.6264505825	0.5723772825	-0.9900698175	-1.2128629175	-0.9693975175	-1.0654329775
FLJ26086	1.9395999125	0.4856743125	4.3307980125	4.3650483125	-1.8862930875	-3.5878793875	-2.7757769875	-2.8711710875
CCR4	1.50558301875	2.93991061875	-1.21626638125	-0.56967472125	-1.15168832125	-1.00367618125	-0.21639131125	-0.28779672125
SLC12A4	0.21203923375	-0.67417361625	0.13144898375	-1.06219651625	1.12730528375	0.88773132375	-0.30256341625	-0.31959127625
DACT1	2.80471370875	1.43865486875	0.87030932875	0.65124508875	1.42215487875	-3.06633999125	-0.81698849125	-3.30374939125
ADAP1	0.0910503975	-0.6069385625	1.8877117375	1.9807903375	-1.4089739625	-1.7648460625	-0.2972109225	0.1184170375
NCRNA00203	1.55653398125	2.95047388125	-1.30967881875	-0.63208893875	-1.14503268875	-1.00771171875	-0.17171839875	-0.24077729875
FLJ45950	1.3163746425	2.6260793425	-0.9306151275	0.1663044125	-1.3841730975	-0.9117142575	-0.4125306025	-0.4697253125
TMEM8A	-0.100649119875	-0.251712561875	0.961438913125	0.291249993125	-0.625133756875	-0.873998886875	0.819700473125	-0.220895053875
ARSF	0.4595379775	1.7335744375	-1.5044026625	-1.7485980625	-0.5664577525	-0.5994544025	2.5125002375	-0.2866997725
ELAVL3	1.582671525	2.803762325	-1.325255975	-0.626769665	-1.108378075	-1.013932825	-0.128114345	-0.183982965
CCDC136	0.17521077125	2.04857140125	-0.48702591875	-0.71324365875	-0.89497965875	-0.31389063375	-0.19833296375	0.38369066125
AMDHD1	1.159195695	2.354344195	-1.731287605	-1.035548405	-0.115183535	0.468732655	-0.512125195	-0.588127805
IL17B	2.01671524875	2.55005334875	-1.52692395125	-0.83523639125	-1.31818850125	-0.19498045125	-0.30057652425	-0.39086277825
FLJ23152	3.20018355375	2.54776785375	-1.53039104625	-0.85575896625	-1.35255080625	-1.28935891625	-0.29000074625	-0.42989092625
CD694834	0.88513452125	2.22400452125	-1.74015107875	-1.11192767875	-1.72106330875	-1.58155791875	-0.82848327875	3.87404422125
C1orf198	0.78412843625	-2.34596946375	0.03839803625	0.37941098625	0.42736268625	0.50178170625	-0.31421686375	0.52910447625
DNAJA4	0.4006982475	-1.6940903125	0.1178308155	0.2413421275	-0.0917009725	0.1595521595	0.8294048875	0.0369630475
SNX26	0.24366461325	1.27425138325	-0.70506681675	-0.81673251675	-0.37675965675	0.34033190325	0.02364194025	0.01666915025
SCRN3	-0.53227513625	-0.64832156625	-0.67303746625	-0.47426598625	0.36543851375	1.53802491375	0.38957891375	0.03485781375
PLGLB1	1.362723842875	2.684560842875	0.028092442875	-0.774266177125	-1.313635257125	-1.189980457125	-0.372341092125	-0.425154145125
HOXC6	-1.68463695875	-1.00018345875	0.88119519125	-0.00109850875	0.62163079125	1.00679410125	-0.44547595875	0.62177480125
RNU105C	1.22815076625	2.62999136625	-1.24641239375	-0.21060526375	-0.0580922337500001	-1.27687323375	-0.50688040375	-0.55927860375
SOHLH2	1.5143924775	2.9646884775	-1.2261375225	-0.5804122725	-1.1598895825	-1.0169891225	-0.2079256825	-0.2877267725
PDZD8	0.4712873275	-2.4388379725	1.2763267275	2.5144944275	0.0709386615	-0.1530718065	-0.3186167925	-1.4225205725
DTX2	-1.55848068875	-1.65396918875	0.76721578125	0.68989473125	-0.58898158875	0.14729409125	1.35048731125	0.84653955125
SIM1	1.0960808925	2.5507102925	-0.6575969375	-0.6161345175	-1.2446612075	-0.3190172875	-0.5537418075	-0.2556394275
PGD	-1.05873669125	-1.61385379125	-0.50119293325	-1.26256739125	-0.60190284925	-0.23902786125	2.28614200875	2.99113950875
TIMM13	-0.01936513325	1.44055858675	0.15274161375	0.23719281275	-0.60888796325	-1.51938181325	0.12051075975	0.19663113675
ATP6V0E2	-1.28579441125	-0.06538259125	0.80181491875	0.45195186875	-0.10747873125	0.37384736875	-0.80858051125	0.63962208875
MFSD9	-0.232002325	-0.981844955	1.801859345	1.583720645	-1.050607755	-1.045031615	-0.194109985	0.118016645
C17orf72	0.916643205	2.469303205	-1.821437295	-1.180264395	0.830204065	0.470153405	-0.795966595	-0.888635595
C1orf126	1.22908784	2.78488684	0.65180874	-0.87145472	-1.44927786	-1.28517152	-0.482925424	-0.576953896
SLC43A1	2.1909286125	1.8884598125	0.5841676625	1.7767174125	-1.3089859875	-1.5783889875	-0.5808852375	-2.9720132875
C3orf79	1.50441607625	3.06351337625	-1.25383552375	-0.60967242375	-1.17954052375	-1.01429259375	-0.20704256375	-0.30354582375
HMGCL	0.29880534375	-1.00616010625	1.21213449375	0.40634547375	-0.91555870625	-0.57454193625	0.67990459375	-0.10092915625
ARRDC3	0.83859170625	-1.89007702375	-0.24464594375	-0.25162016375	0.85208427625	1.24296197625	-0.02403770375	-0.52325712375
TTTY21	1.52056911875	3.04872061875	-1.27677935125	-0.62316625125	-1.17359128125	-1.01236408125	-0.19519966125	-0.28818911125
WDR65	2.073534575	2.967336775	-1.357157585	-0.702657095	-1.251605385	-1.090923665	-0.273092145	-0.365435475
DDX52	-0.11432267	1.396339925	-0.681187175	-0.291897305	0.044269555	-0.18897868	-0.815431575	0.651207925
CDCA3	-2.1949877075	0.5185380625	-0.3469790775	-0.3474559075	1.2778072925	0.8958549925	-0.4442047475	0.6414270925
MPHOSPH9	0.54381625	2.19176355	-1.37373235	-0.92036515	1.21519445	-0.19693214	-1.53972325	0.07997864
ASPRV1	0.9002188625	1.4197853625	-1.6992880375	-1.3564664375	0.7677615925	1.3531125625	-0.4658256675	-0.9192982375
CHST11	1.65857451875	3.08174981875	-2.79766378125	-2.10465438125	2.07934411875	0.54553406875	-0.78697808125	-1.67590628125
FLJ45872	1.57940465375	2.84862595375	-1.32403629625	-0.63026016625	-1.11915558625	-1.00964374625	-0.14537208625	-0.19956272625
PSORS1C3	1.2316688625	3.7868011625	0.4730099625	1.8376840625	-2.3321949375	-2.2372194375	-1.3521148375	-1.4076348375
CCDC147	1.36427775	2.64933005	-1.40948155	0.5985393	-1.30023915	-1.1512075	-0.345700793	-0.405518107
CMTM6	0.20055484375	0.30730199375	0.97955703375	1.16118053375	-0.29214477625	-1.34016706625	-0.34376669625	-0.67251586625
TYW3	0.21032511375	2.16876879675	0.24006067975	0.31083857275	-1.10835660325	-2.38771640325	-0.00296557324999999	0.56904541675
GUCA2A	2.675373975	1.081367975	2.187641075	2.492958075	-2.877837725	-2.517440325	-1.885459425	-1.156603625
DDX53	1.53252254375	2.78422394375	-1.29298605625	-0.61783754625	-1.11316978625	-1.04990065625	-0.05341255625	-0.18943988625
CPNE3	-0.04225713125	-0.96498183125	-0.65114053125	-1.01706443125	0.80986186875	0.41799801875	1.03240316875	0.41518086875
PTPN21	1.5454287275	-0.7018528725	0.9616388275	0.4784244875	-0.4820490525	-0.0486341165	-0.1304088285	-1.6225471725
ADAM20	1.11491708625	2.44858048625	-1.51572111375	-0.88514446375	0.14109158625	-1.35539511375	-0.60242341375	0.65409494625
PLEKHG2	0.00945365499999999	2.01045454	-1.00484192	-0.48105586	0.50072804	0.47519338	-0.202211975	-1.30771986
CYLC1	1.49913492375	2.94887252375	-1.20279373625	-0.55967010625	-1.15441667625	-1.00860371625	-0.22937836625	-0.29314484625
KRT32	-1.1465707125	1.5079226875	-2.2080941125	-3.2257328125	-0.2940063625	1.1119041375	2.3967766875	1.8578004875
MFSD10	-1.03254390875	-1.35483764875	1.12766245125	-0.22418046875	0.80107665125	0.82904982125	-0.18711543875	0.04088854125
C12orf5	-0.27542149875	1.07311209125	-0.25096451875	-0.87427746875	0.78162779125	0.14023650125	-0.77381025875	0.17949736125
C2CD4B	3.475075525	0.587006855	2.345796425	2.931801625	-3.642295975	-3.479369375	0.552497195	-2.770512275
PYDC1	-1.16441847375	-1.46252707375	0.43978619625	-0.49460005375	0.82961012625	1.91183402625	0.40537810625	-0.46506285375
LRP2BP	1.50244106375	3.05955226375	-1.24832663625	-0.60525643625	-1.17934930625	-1.01510653625	-0.20893657625	-0.30501783625
ZFATAS	1.3457958305	2.9033129305	-1.4097158695	-0.7658736695	-1.3376548295	0.0918104705	-0.3654777995	-0.4621970635
ANKMY2	-0.80789750375	-0.33463758375	1.42020755625	1.30822045625	-0.17817729775	-0.11261409375	-1.08687014375	-0.20823138975
OR13F1	1.53612444625	3.01503624625	-1.29213600375	-0.62918739375	-1.16367085375	-1.01069005375	-0.18534880375	-0.27012758375
VOPP1	0.32369876875	2.90118146875	0.22658133875	-0.02243446825	-0.50960945125	-1.67205743125	-1.16125083125	-0.08610939425
EMILIN3	-1.2019848775	0.4041152025	-0.1752672175	-0.5752582775	-0.2465381575	0.2705192625	0.4401836425	1.0842304225
SH2D7	2.45493316375	2.67793846375	-1.44987153625	-0.75238609625	-1.23265266625	-1.13884113625	-0.25167513625	-0.30744505625
CAPN6	4.1037157875	0.3612765875	-3.7298502125	-3.0336909125	2.7989153875	3.1002535875	-1.0169110125	-2.5837092125
SPAG6	1.480564155	2.678477355	-0.709564625	-0.708069255	-1.189076845	-1.116907545	-0.174776485	-0.260646755
C3orf23	0.2790122125	0.8339252525	1.7057194925	1.5556711925	-1.2399173075	-1.1692619075	-0.1745648275	-1.7905841075
SLC46A3	0.8979949475	0.5304369475	1.0895118275	1.2150735375	-0.8394776225	0.4363708075	-2.3071528225	-1.0227576225
FAM153C	1.393891884375	2.650652984375	-1.427705715625	-0.754414985625	-0.225718925625	-1.178336565625	-0.187466570625	-0.270902105625
ZNF584	-1.41278584125	-0.98936834125	-0.57615411125	0.09722292775	0.77350295875	0.81388435875	0.12556278975	1.16813525875
DOK5	2.47076345875	1.43960125875	-2.57272584125	-1.92872784125	0.97458868875	0.42957668875	0.09157162875	-0.90464804125
LCE2D	1.222981605	2.573759705	-1.455111295	0.332402405	-1.410183695	-0.189106285	-0.514756025	-0.559986415
C12orf53	-1.7055704125	1.9090177875	1.7550341875	0.9502875825	-2.6761811125	1.5843417875	-2.7359116125	0.9189817925
RP1-21O18.1	-0.29663598375	1.12097275625	-1.07350384375	-0.69038284375	-0.23234450375	0.17827570625	2.84497075625	-1.85135204375
FLJ34690	1.49764488625	2.99166298625	-1.21501491375	-0.57322788375	-1.16498327375	-1.01259947375	-0.22369051375	-0.29979181375
SYT7	-1.1283528875	-1.6709830875	1.0151565125	1.3001678125	0.8435819125	0.8182227725	-1.0686218875	-0.1091711475
OPLAH	-0.2107952825	-2.3415025125	0.5819388575	0.5895119875	-1.0920390125	-0.4929293125	1.2626348875	1.7031803875
SNORA71A	0.142910725	1.682065225	-0.602967475	-1.589045775	-0.210535285	0.692880395	-0.250074145	0.134766335
CCNJ	0.8741570775	0.3296686475	1.3539668175	1.6037284175	0.7405105875	-0.5104029825	-1.0903123825	-3.3013161825
RBMXL2	1.51791565	3.05276855	-1.27239955	-0.62080157	-1.17553485	-1.01388515	-0.19631635	-0.29174673
SNAR-E	-0.5132615	1.9773033	1.3632992	0.46662171	-2.2535636	0.7698272	-2.227606	0.41737969
ZNF804B	1.21859343875	2.72517093875	-1.59316316125	-0.93556089125	0.99587513875	-1.32173462125	-0.49935121125	-0.58982963125
SIX2	-0.334650435	1.151083035	-1.280277665	-1.665602605	-1.134622495	-1.202023905	1.235981535	3.230112535
ACTRT1	1.258857080375	2.432509680375	-1.856235219625	-1.187191179625	2.464973280375	-1.565493279625	-0.734337975625	-0.813082386625
PLK2	0.65462434125	-2.72886671875	0.17153967125	0.57309949125	1.26409278125	0.98894632125	0.09094513125	-1.01438101875
ZNF583	0.70280032875	2.10937317875	-2.15940092125	-1.48477022125	3.06989867875	-1.86088412125	0.72031264875	-1.09732957125
DKFZP586B0319	0.0336614975000001	0.3116999675	1.4900032675	2.9158397675	-0.5347641625	-0.5657709725	-2.0364679325	-1.6142014325
SPATA21	-0.8914997725	0.3332946375	2.3509895375	3.2835362375	-1.7669708625	-1.3647558625	-1.4504401625	-0.4941537525
NUFIP1	0.08207857875	1.29351964875	0.57627212875	0.38048851875	0.46542417875	-0.06165875125	-1.62496555125	-1.11115875125
NAV1	-0.99775684	-0.29877127	-0.60550202	-0.46819581	-0.01982344	-1.10525214	0.95409306	2.54120846
CA7	1.261367115	2.454585215	0.226678615	-0.289643987	-1.415436985	-1.338732945	-0.412449583	-0.486367445
ZNF202	0.2164179	1.98810259	0.87429489	0.55464947	0.06439888	-1.17761701	-1.07234991	-1.44789681
FAM123A	1.56299873625	2.76478433625	-1.31109426375	-0.62169551375	-1.10354946375	-1.03335571375	-0.08327770375	-0.17481041375
C19orf77	4.6606418875	0.3627728875	1.1001180875	1.6690258875	-1.0073591125	-1.7128509125	-2.4750171125	-2.5973316125
